CLIENTNUM,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
1752,34,M,3,High School,Married,Less than $40K,Silver,39,3,1,4,28639.054246518073,1098,27541.054246518073,1.6562448482180714,4008,72,0.0,0.0
1753,40,F,2,Post-Graduate,Married,$60K - $80K,Blue,35,4,2,3,8543.62019715595,0,8543.62019715595,0.7327619988609019,3018,36,1.0864037332723548,0.0
1754,56,F,1,Unknown,Single,Less than $40K,Blue,28,6,0,1,15357.218673547222,561,14796.218673547222,0.0,4814,63,2.1712575204685725,0.5475660393482318
1755,37,M,4,Uneducated,Divorced,$80K - $120K,Blue,39,5,0,6,1438.3,2517,3.0,1.7535252695575194,2020,46,0.45285220730187375,0.28325936861728934
1756,34,M,0,Graduate,Single,$120K +,Blue,37,4,2,6,15252.380485051046,0,15252.380485051046,0.448535157754017,4576,71,0.0,0.14143654406291664
1757,39,M,1,Graduate,Single,$40K - $60K,Blue,23,5,4,3,3933.8569701086863,2440,1493.8569701086863,0.8705237380925642,3519,53,1.6065029674721178,0.09561769612611881
1758,47,M,1,College,Single,$40K - $60K,Blue,40,5,1,3,1438.3,520,918.3,1.808502976393135,2499,44,0.32243379602777505,0.48437235884122165
1759,55,F,1,Graduate,Single,Less than $40K,Blue,41,3,0,6,1438.3,528,910.3,0.5504467041552215,1445,35,2.3291065545886176,0.06594962638906188
1760,46,M,2,Unknown,Single,$60K - $80K,Blue,29,3,1,4,1438.3,0,1438.3,0.0,6340,74,0.569796774432005,0.8358530010927301
1761,50,F,5,Graduate,Single,Less than $40K,Blue,24,3,6,3,1438.3,0,1438.3,0.0,1301,25,1.532889123358075,0.0
1762,60,M,4,High School,Single,Less than $40K,Blue,37,4,4,3,16970.97905803988,1279,15691.97905803988,0.38795335088993194,5984,75,2.5317046412710735,0.9263831798641748
1763,42,M,0,Graduate,Married,$80K - $120K,Blue,20,3,6,1,7368.481355292252,2517,4851.481355292252,0.07469195521429395,4348,56,0.0,0.22060240404481724
1764,37,M,2,Unknown,Single,$80K - $120K,Blue,32,5,3,0,9599.412926399194,2517,7082.4129263991945,0.9520744265662971,1258,20,0.5266412505222402,0.0
1765,43,M,3,Uneducated,Married,Unknown,Blue,20,3,4,4,7672.882352592026,1424,6248.882352592026,0.45528841391498076,1512,27,1.5339845628631021,0.0
1766,49,M,2,Uneducated,Single,$40K - $60K,Blue,36,4,0,6,15523.466940620689,421,15102.466940620689,0.03748944660274389,6654,113,0.13148811995892623,0.0
1767,50,M,3,Uneducated,Single,$40K - $60K,Blue,38,4,0,0,23897.675672701,0,23897.675672701,1.153645452751102,6144,88,1.971936163950808,0.09193682908795572
1768,50,F,2,Graduate,Married,Less than $40K,Blue,39,2,4,1,18072.530951041117,358,17714.530951041117,1.9806340179416093,510,10,0.889042869135944,0.018861298603106837
1769,32,M,2,Graduate,Unknown,Less than $40K,Blue,40,2,2,2,1438.3,328,1110.3,3.124039075533985,1800,27,0.5983590563546091,0.5604935173301389
1770,60,F,4,High School,Married,$80K - $120K,Blue,38,4,3,1,13042.37901699313,1479,11563.37901699313,0.0,4073,43,0.7385454436377283,0.6025165630398197
1771,47,M,3,Unknown,Married,$60K - $80K,Blue,30,3,2,0,10940.496528979307,0,10940.496528979307,1.981744150769035,9039,126,1.135194176807886,0.0
1772,38,F,2,Uneducated,Married,Less than $40K,Blue,39,6,3,2,8019.524192265394,627,7392.524192265394,0.09723673249227827,4554,84,0.8208941867641161,0.0
1773,42,F,0,Graduate,Divorced,Unknown,Blue,32,1,1,1,17707.851167590998,1225,16482.851167590998,0.4753459700088483,2422,41,0.0,0.263867865503106
1774,43,F,1,Graduate,Single,Less than $40K,Blue,36,3,2,5,3307.008708084525,0,3307.008708084525,0.0,5366,87,0.0,0.0
1775,41,M,0,Unknown,Single,Less than $40K,Blue,28,6,3,0,8499.351359806638,0,8499.351359806638,0.0,1717,23,1.3473922547934383,0.218697238635802
1776,43,F,4,High School,Married,$60K - $80K,Blue,25,1,6,4,21283.865413513682,372,20911.865413513682,1.1366774868874323,840,10,0.0,0.2660771537672937
1777,26,F,2,Doctorate,Single,$80K - $120K,Blue,31,4,5,6,22319.405991353095,2108,20211.405991353095,0.0,4289,72,0.0,0.0
1778,43,M,2,High School,Single,Less than $40K,Blue,35,3,2,2,2354.0027008320494,50,2304.0027008320494,0.9429439559005544,1104,18,0.0,0.21198880280542218
1779,69,F,3,Unknown,Single,Less than $40K,Blue,43,3,2,3,27759.830640164535,742,27017.830640164535,2.138509363874597,2874,39,2.4902584584274585,0.26915036332521824
1780,37,M,0,Unknown,Married,Less than $40K,Blue,34,3,4,6,8898.171710144736,56,8842.171710144736,2.006786549392083,2100,37,0.6372110697472803,0.8488002626767062
1781,41,F,5,Graduate,Single,$40K - $60K,Blue,33,5,3,4,17235.505281853875,0,17235.505281853875,1.0824239372663702,2830,65,0.0,0.20685144678264594
1782,44,F,0,College,Married,$40K - $60K,Blue,47,3,4,1,13822.954775651415,1012,12810.954775651415,0.0,6774,72,0.0,0.1646742156492677
1783,57,M,3,High School,Single,$40K - $60K,Blue,26,2,6,0,11591.269260177138,436,11155.269260177138,2.1696723324544553,2355,51,0.41071041257411783,0.014934008277519145
1784,37,F,1,Doctorate,Married,$80K - $120K,Blue,32,4,1,3,19331.547935561655,1368,17963.547935561655,0.8122154393343372,2353,33,0.0,0.0
1785,53,F,1,Graduate,Single,$40K - $60K,Blue,30,3,0,2,5591.899782766976,915,4676.899782766976,1.0385570196935021,7498,86,0.0,0.0
1786,54,F,0,Graduate,Married,Unknown,Blue,41,5,0,3,1438.3,819,619.3,0.958041330755996,1975,50,0.6760712224120647,0.45267885025820415
1787,60,F,3,High School,Single,$40K - $60K,Blue,52,2,2,1,9134.395202249174,0,9134.395202249174,0.0,4517,77,0.3455236886603272,0.0
1788,45,F,2,Graduate,Married,Less than $40K,Blue,26,3,1,0,24728.010205695697,944,23784.010205695697,1.114578774817939,3095,35,0.0,0.0
1789,51,F,0,Uneducated,Single,Less than $40K,Blue,36,5,2,1,3283.1057969651683,677,2606.1057969651683,1.311392048391342,4148,48,0.0,0.4574340759955896
1790,51,F,2,Unknown,Married,$80K - $120K,Blue,35,5,3,1,20416.108282412555,520,19896.108282412555,1.7876922482684814,1933,54,0.0,0.5329529461173163
1791,55,M,5,Post-Graduate,Married,$80K - $120K,Blue,17,3,4,5,10347.273919569312,1964,8383.273919569312,0.0,4894,95,0.0,0.0
1792,42,M,3,Graduate,Married,Less than $40K,Blue,20,5,1,5,1438.3,546,892.3,0.0,10302,118,0.4558627405488627,0.012063576296418577
1793,52,M,0,Uneducated,Married,$40K - $60K,Blue,39,2,1,5,1438.3,155,1283.3,0.7934994461768856,4529,63,0.32946152725987937,0.0
1794,49,M,5,Doctorate,Single,$60K - $80K,Gold,43,3,1,5,1438.3,687,751.3,0.9901739466486223,1616,24,0.4580748997304267,0.0
1795,36,F,2,Uneducated,Unknown,Less than $40K,Blue,33,5,2,4,3699.797849271591,370,3329.797849271591,0.0,1946,30,1.1072691351230495,0.1478198391162542
1796,40,M,3,Unknown,Single,$40K - $60K,Blue,28,5,1,4,15639.168875871932,0,15639.168875871932,0.2972870413974774,4411,59,2.1116415252460032,0.0
1797,38,F,3,Graduate,Single,$60K - $80K,Blue,35,4,3,1,1438.3,553,885.3,0.17683309407894554,3208,52,0.8320478207244648,0.07770518661709178
1798,47,M,2,Uneducated,Married,$120K +,Blue,25,5,2,3,18672.771539705398,742,17930.771539705398,0.0,8515,139,1.6513619947793674,0.20395646284953126
1799,31,M,4,High School,Married,Less than $40K,Blue,19,4,3,3,1438.3,1243,195.29999999999995,1.5880940511538164,802,10,1.2536012039600908,0.5615901169364892
1800,64,F,0,Graduate,Single,$80K - $120K,Blue,25,4,0,4,17676.727798661945,1595,16081.727798661945,0.22336813361037555,3468,53,0.11584509406609067,0.4650485054274086
1801,31,F,5,Graduate,Married,Less than $40K,Blue,21,1,4,3,7772.332742295295,460,7312.332742295295,2.360104530069466,3815,59,0.3670304853362787,0.0
1802,48,F,4,High School,Single,Less than $40K,Blue,31,5,1,4,9038.572611148802,1071,7967.572611148802,0.0989573334279803,1358,27,0.22401226934957708,0.06242606109704689
1803,31,F,4,Unknown,Single,$60K - $80K,Blue,32,4,2,2,10886.166998649263,1744,9142.166998649263,0.585846258455003,6613,112,1.707764835077462,0.056676413372811416
1804,58,F,2,Graduate,Single,$40K - $60K,Blue,19,4,6,3,3143.740536422276,386,2757.740536422276,3.3096960110194145,6681,91,0.0,0.0
1805,43,M,3,Uneducated,Married,$40K - $60K,Blue,42,2,1,2,1438.3,16,1422.3,0.7532119906227871,3414,53,0.0,0.2684899213137023
1806,45,M,2,Graduate,Married,Less than $40K,Blue,23,4,1,2,13208.60519445025,0,13208.60519445025,0.0,2921,52,1.764019085340828,0.1948570963046828
1807,38,M,3,Uneducated,Married,Less than $40K,Blue,43,5,6,0,1438.3,90,1348.3,0.20913356824682888,6449,129,0.836531455381186,0.45023689758395863
1808,46,F,1,Graduate,Married,$40K - $60K,Blue,41,1,2,3,30138.66091600404,0,30138.66091600404,0.0,5439,80,0.0,0.18429069470593962
1809,60,F,3,Graduate,Single,$60K - $80K,Silver,34,3,3,2,4756.983868215184,1185,3571.983868215184,0.17353266563682868,836,10,0.42798858263077466,0.2381091479235575
1810,54,F,0,Unknown,Single,Less than $40K,Blue,41,4,1,5,9509.979389592374,1258,8251.979389592374,0.46586096161366564,2056,25,1.1288206900423097,0.4374167755471645
1811,46,F,0,Post-Graduate,Single,Less than $40K,Blue,30,3,2,0,12338.189342082098,554,11784.189342082098,1.8591062113067056,5706,96,3.6743521958369545,0.999
1812,38,F,2,Graduate,Married,Less than $40K,Silver,44,3,1,2,8473.000116546877,0,8473.000116546877,1.5784893241037392,612,11,1.5266745622714202,0.0
1813,26,M,2,High School,Married,$80K - $120K,Blue,46,3,1,1,1438.3,917,521.3,2.434053777500771,2526,50,0.19542909641475226,0.09843734991793224
1814,62,M,0,College,Married,$80K - $120K,Blue,39,2,4,2,1438.3,669,769.3,0.9436591373044787,3219,49,2.100859024264869,0.17034978681898166
1815,50,F,3,Unknown,Married,Less than $40K,Blue,44,6,3,1,16066.375404986728,1913,14153.375404986728,0.0,2322,34,1.5016663315154548,0.07904585883379737
1816,38,F,4,Graduate,Single,$40K - $60K,Blue,47,1,3,3,5331.581398326031,1182,4149.581398326031,1.984171231845628,2035,30,0.4380401202332384,0.4711906947930295
1817,49,F,5,Uneducated,Single,$40K - $60K,Blue,40,3,2,1,9712.587910067708,332,9380.587910067708,0.03359364933219122,7304,104,0.4942187351090234,0.0
1818,42,F,0,Uneducated,Single,$60K - $80K,Blue,30,3,0,0,1888.615157190824,581,1307.615157190824,2.5491921253855674,8443,127,0.0,0.0
1819,53,M,3,High School,Married,$80K - $120K,Blue,35,3,1,1,12603.404824201049,1515,11088.404824201049,0.2657886553074769,2662,36,0.0,0.47345619080147133
1820,54,F,4,Uneducated,Single,Less than $40K,Blue,25,6,1,6,1438.3,1264,174.29999999999995,2.534334804013114,1442,28,0.28578628296425806,0.18827129454200633
1821,46,F,4,Post-Graduate,Unknown,$80K - $120K,Blue,37,2,0,2,7186.966184195879,1110,6076.966184195879,0.0,3301,46,0.20180851004401318,0.1620423444671731
1822,40,F,4,High School,Married,$80K - $120K,Blue,44,5,6,3,22580.584122321212,1323,21257.584122321212,0.0,7262,106,0.0,0.03881567065505878
1823,42,M,3,Unknown,Single,$60K - $80K,Blue,45,4,6,3,4295.239447256238,0,4295.239447256238,0.31190626544772665,3894,47,0.9172765174926278,0.14205750094797073
1824,57,F,3,Unknown,Single,Unknown,Blue,33,6,3,1,23886.128216869936,659,23227.128216869936,0.24551370154658725,1785,29,0.3774955719268808,0.999
1825,54,M,3,Unknown,Unknown,Less than $40K,Blue,56,6,0,1,3762.238636610362,1691,2071.238636610362,0.34188956764609124,2032,25,0.2622381164468199,0.03483126725993653
1826,64,M,0,High School,Divorced,Unknown,Blue,28,1,5,2,17159.70720493536,378,16781.70720493536,0.8856170011018065,4087,78,0.26084378208819087,0.4662376248220182
1827,56,M,4,High School,Married,$40K - $60K,Blue,39,3,4,0,1438.3,610,828.3,0.23925003210306578,5509,100,0.8353111966105415,0.10797730609918207
1828,59,M,1,High School,Single,$60K - $80K,Blue,42,5,2,3,1438.3,1108,330.29999999999995,1.380021682775664,728,10,0.0,0.0
1829,48,F,0,High School,Single,$40K - $60K,Blue,29,4,1,2,1438.3,1261,177.29999999999995,1.7376808706633031,583,10,1.9183395293400545,0.3180051748516518
1830,52,M,2,Graduate,Single,Less than $40K,Blue,27,4,5,4,3964.8612703438894,0,3964.8612703438894,0.06735437536045485,3041,61,0.18331808546034273,0.5921013755023364
1831,45,M,3,College,Married,Less than $40K,Blue,36,6,4,4,7705.3287741418135,1847,5858.3287741418135,2.4028856025303176,5373,71,0.2535095968950038,0.08666182957271257
1832,54,F,1,Graduate,Married,Less than $40K,Blue,32,4,4,2,11427.085574267865,0,11427.085574267865,1.6366177720301258,3038,49,0.0,0.0547968462799987
1833,40,M,3,Unknown,Married,Unknown,Blue,38,5,5,6,8849.990971283274,1055,7794.990971283274,0.0,4671,63,1.8182565838002396,0.34180960999614873
1834,38,M,1,Graduate,Married,Unknown,Blue,16,4,0,4,6096.3712411573815,707,5389.3712411573815,0.0,1945,25,1.279633809740731,0.24535731854597959
1835,53,F,3,Unknown,Single,$80K - $120K,Blue,36,4,0,2,5994.674757207874,1035,4959.674757207874,0.0,4266,57,0.8569498291421641,0.0
1836,49,M,3,Uneducated,Single,Less than $40K,Blue,33,4,1,4,10085.228509315715,356,9729.228509315715,0.0,3428,46,1.2683159898084986,0.0
1837,47,F,5,College,Married,$120K +,Blue,41,5,4,1,6617.765664951132,196,6421.765664951132,1.039506577331077,3630,42,0.8230677173781205,0.20389250496894357
1838,34,M,2,Doctorate,Married,Less than $40K,Blue,30,5,6,5,1438.3,0,1438.3,1.63760775492579,5578,66,0.0,0.12842706947946853
1839,28,F,2,Uneducated,Married,$40K - $60K,Blue,21,5,0,4,14366.708501660189,2379,11987.708501660189,0.1864668781085893,7115,67,0.0,0.45922137085458575
1840,49,F,1,Uneducated,Divorced,Less than $40K,Blue,42,6,2,4,1438.3,105,1333.3,0.9246546133739941,1872,26,0.0,0.4560202283576492
1841,55,F,4,Unknown,Married,$60K - $80K,Blue,45,5,2,5,4943.199818359535,0,4943.199818359535,1.602662213107653,5892,86,0.8866756649234282,0.5035187947304964
1842,47,M,4,Graduate,Single,Unknown,Blue,40,3,2,3,23414.868494985763,1660,21754.868494985763,0.3728352662679959,5006,64,0.0,0.4801875037027903
1843,46,F,2,High School,Single,$120K +,Blue,36,4,0,5,8715.046782791445,1206,7509.046782791445,0.47733796591814265,5621,79,0.6904267185746956,0.02163416724761022
1844,53,M,2,Graduate,Married,$40K - $60K,Blue,44,6,3,6,15776.303160757543,1314,14462.303160757543,1.0882717204204342,3608,62,0.7572839547130492,0.05443995498903688
1845,38,M,3,Graduate,Married,$60K - $80K,Blue,32,4,6,3,7957.78825576663,1723,6234.78825576663,0.3967938743042813,2443,51,0.9689458690757105,0.0
1846,46,M,4,Uneducated,Unknown,$80K - $120K,Blue,25,2,4,2,15120.342692060281,1696,13424.342692060281,0.0,4156,66,0.0,0.31514585680924145
1847,50,F,1,Graduate,Married,$80K - $120K,Blue,51,2,1,5,8101.424612065973,2454,5647.424612065973,1.9058659826518016,4985,73,0.0,0.10109101919521829
1848,46,F,1,High School,Single,$60K - $80K,Blue,18,4,0,0,14089.09104787089,481,13608.09104787089,0.5633534540337303,5895,86,0.1082581325329739,0.041090416300598204
1849,44,F,4,Uneducated,Single,Less than $40K,Blue,34,3,2,3,11055.70594416218,1525,9530.70594416218,0.9767132693800096,1991,37,0.7497567433878698,0.0
1850,49,M,3,Unknown,Single,$120K +,Blue,45,5,5,1,10924.07854371781,698,10226.07854371781,1.8173034426618582,2676,45,0.533204451495011,0.43676116859739117
1851,38,M,0,College,Married,Less than $40K,Blue,38,1,4,1,4759.728919503401,493,4266.728919503401,2.6027525569429772,3410,53,0.6950554386234575,0.0
1852,60,M,4,College,Married,$40K - $60K,Blue,30,3,3,1,13788.430900976386,321,13467.430900976386,0.3904991257890416,3764,45,1.7416330005706335,0.29978574820369397
1853,43,M,3,Uneducated,Married,Less than $40K,Blue,41,5,1,2,2213.155654931331,0,2213.155654931331,0.0,6535,63,0.7620035190920079,0.47925075142901624
1854,54,M,3,High School,Divorced,Less than $40K,Blue,43,4,3,1,12445.166367682865,440,12005.166367682865,0.629065650226118,2016,44,0.0,0.0
1855,49,M,0,Graduate,Married,$80K - $120K,Silver,18,1,1,0,21349.34434807438,2517,18832.34434807438,0.19678711459546505,5004,61,0.5683914800308767,0.3508032006107908
1856,35,M,1,College,Single,Less than $40K,Blue,38,4,3,2,14376.784453921286,632,13744.784453921286,1.0619253595863816,7862,100,1.5134508250732095,0.0
1857,50,F,0,High School,Single,Less than $40K,Blue,30,6,3,4,19772.000882286728,0,19772.000882286728,1.9527477908632018,6402,76,1.7810624194773181,0.0
1858,50,F,2,Unknown,Single,$120K +,Blue,35,3,3,4,24303.24156161973,1552,22751.24156161973,0.13068836843270282,3049,44,1.426483001933685,0.4008690558611549
1859,47,M,4,Uneducated,Married,Less than $40K,Blue,44,5,3,2,8959.872883405129,1071,7888.872883405129,0.0016396767404036616,3702,76,0.0,0.6593152185885105
1860,50,M,0,College,Married,$60K - $80K,Blue,31,1,5,3,7878.866890005679,194,7684.866890005679,0.7248853211487645,1214,18,2.5577780778367245,0.08129595420801225
1861,27,F,4,Graduate,Single,Unknown,Blue,52,3,3,5,7727.909787334057,0,7727.909787334057,0.9905345841619535,1959,55,0.4321943141446823,0.7161736594005386
1862,53,F,2,Uneducated,Unknown,$60K - $80K,Blue,34,3,0,5,5972.127865500986,1988,3984.1278655009864,2.2446963576457457,1189,29,0.0,0.0
1863,26,F,3,High School,Married,$120K +,Blue,28,5,2,3,12431.668878026245,0,12431.668878026245,0.6742407462584016,2654,50,0.0,0.8682618695277974
1864,49,M,1,Graduate,Married,Less than $40K,Blue,38,4,6,1,3906.8033643023364,0,3906.8033643023364,0.712472783875187,2258,26,1.2935292960216453,0.0
1865,49,M,2,Uneducated,Married,Less than $40K,Blue,47,6,1,1,4616.188340921752,1683,2933.1883409217517,1.3766330445102675,746,12,0.5169519590961232,0.5492381891167759
1866,50,F,2,Unknown,Married,Less than $40K,Blue,46,5,2,6,25199.899632576708,691,24508.899632576708,2.7227308639713685,7625,89,0.4698403700698479,0.030120817353675777
1867,36,F,1,Unknown,Married,$80K - $120K,Blue,29,3,2,1,8222.197008906716,0,8222.197008906716,0.0,958,12,2.4329567869113258,0.3418699932673457
1868,38,M,2,High School,Married,$60K - $80K,Blue,37,3,3,3,12456.84424915345,0,12456.84424915345,2.3525246455198756,5015,74,1.129600340684646,0.6190698501304023
1869,41,M,2,Graduate,Single,Less than $40K,Blue,39,5,0,2,1438.3,0,1438.3,3.397,4901,76,0.9933041530641966,0.22726365340842258
1870,54,M,3,Graduate,Unknown,$80K - $120K,Silver,49,3,1,3,20010.672502253215,523,19487.672502253215,0.0,2577,38,1.3157035465359015,0.7156585462768642
1871,53,F,4,Graduate,Single,Unknown,Blue,27,1,2,4,1438.3,1198,240.29999999999995,0.4614604865991617,3876,54,1.1469836391093078,0.0
1872,40,M,4,Uneducated,Single,$80K - $120K,Blue,46,3,0,4,16757.747841997807,1060,15697.747841997807,0.4809695531878724,1345,15,0.0,0.0
1873,50,F,1,High School,Single,Less than $40K,Blue,26,3,3,5,6286.508564483744,902,5384.508564483744,0.6401796686118507,877,14,0.0,0.0
1874,45,M,1,High School,Married,$40K - $60K,Blue,36,4,3,3,6436.6641485066375,1349,5087.6641485066375,1.211916977188999,4052,84,2.1629853502944134,0.0
1875,58,F,3,High School,Married,Less than $40K,Blue,52,2,0,6,3722.368480602553,1232,2490.368480602553,0.0,9848,113,0.895848175500926,0.0
1876,48,F,3,Unknown,Married,Less than $40K,Blue,43,2,5,1,7861.433525498594,385,7476.433525498594,0.9054976234925719,4588,56,0.0,0.0
1877,50,F,4,High School,Single,Less than $40K,Silver,47,3,3,4,16597.589929103044,1072,15525.589929103044,0.6499605217297567,3199,33,0.0,0.0
1878,51,F,3,High School,Single,$40K - $60K,Blue,47,3,6,6,1438.3,587,851.3,2.4747097298850806,2768,59,0.6328155272236213,0.53186996967631
1879,43,F,4,Unknown,Unknown,Less than $40K,Blue,17,4,6,6,28658.202887507963,288,28370.202887507963,0.6723712714120541,1778,27,2.34837928981178,0.0
1880,58,F,2,Graduate,Married,Less than $40K,Blue,56,2,1,3,11842.566242205652,0,11842.566242205652,0.0,3181,44,1.8600395190005476,0.10898759428003517
1881,54,M,3,Graduate,Married,Unknown,Blue,37,3,3,3,4738.457112835367,1155,3583.4571128353673,0.5556735384954912,2027,38,0.0,0.3134482800031114
1882,54,F,3,Graduate,Married,$80K - $120K,Blue,33,4,2,2,1438.3,0,1438.3,0.8025120547468789,3224,30,0.9579347540809175,0.0
1883,35,M,2,Uneducated,Married,$60K - $80K,Gold,33,3,2,1,1438.3,433,1005.3,0.0,7032,79,0.6991208392877406,0.1375253118416934
1884,31,F,2,Uneducated,Divorced,Less than $40K,Blue,39,2,2,5,29987.677509643156,2186,27801.677509643156,1.6560421798012581,2355,43,0.6801211055563274,0.0
1885,29,M,3,High School,Single,Less than $40K,Blue,28,4,4,0,1438.3,100,1338.3,0.29749640518668374,3840,42,1.4452351626934834,0.03014888223237025
1886,53,F,1,College,Married,$80K - $120K,Blue,29,4,2,2,11179.572563146887,0,11179.572563146887,0.36688607175469384,1824,35,1.3824775572281172,0.03458820269216133
1887,36,M,5,Uneducated,Single,Less than $40K,Blue,39,4,0,6,8333.507951248992,0,8333.507951248992,1.4560084336414427,1373,15,1.6820364203795757,0.0
1888,57,M,5,High School,Married,$40K - $60K,Blue,37,2,1,0,21976.103926379474,0,21976.103926379474,0.4089942634107095,2682,32,0.9799391385019447,0.8322126258333473
1889,26,F,1,Unknown,Married,$60K - $80K,Blue,27,2,6,5,11486.858120373003,0,11486.858120373003,1.0079859370038213,2346,43,1.8569147200912464,0.44680955114077525
1890,56,M,3,College,Single,Less than $40K,Blue,39,2,4,2,5377.684584777548,1801,3576.6845847775476,1.745860597899182,2365,38,0.0,0.25757252602091885
1891,50,M,5,Uneducated,Married,Less than $40K,Blue,47,2,4,5,20909.683397394136,1203,19706.683397394136,0.0,2325,43,0.608135628487316,0.07475295305006541
1892,57,M,2,Unknown,Married,$60K - $80K,Blue,18,6,1,2,20019.942570642685,284,19735.942570642685,0.6855574894115889,4458,72,0.0,0.07380950533092216
